GOOGLE.COM

                         MX     aspmx.l.google.com
stackdriver.clients6     A      172.217.6.74
startup                  A      216.58.194.206
startup                  AAAA   2607:f8b0:4005:805::200e
static-2mdn-net.l        A      172.217.5.102
static-2mdn-net.l        AAAA   2607:f8b0:4006:812::2006
static-doubleclick-net.l  A      172.217.6.38
static-doubleclick-net.l  A      172.217.165.134
store                    A      172.217.5.110
sumopm.feedproxy.ghs     A      172.217.14.83
support                  A      172.217.165.142
t8g1fj.feedproxy.ghs     AAAA   2607:f8b0:4006:812::2013
talk4.l                  AAAA   2a00:1450:4013:c08::7d
talkgadget.l             AAAA   2607:f8b0:4006:81b::200e
tasks-pa.clients6        AAAA   2607:f8b0:4005:807::200a
time1                    A      216.239.35.0
tools                    CNAME  tools.l.google.com
tools.l                  AAAA   2607:f8b0:4006:806::200e
uezjg5.feedproxy.ghs     A      172.217.12.179
veampu.feedproxy.ghs     A      216.58.194.211
vnn235.feedproxy.ghs     A      172.217.7.19
vqp20h.feedproxy.ghs     A      216.58.195.83
vr42wa.feedproxy.ghs     AAAA   2607:f8b0:4006:815::2013
vswhm7.feedproxy.ghs     A      216.58.194.211
vswhm7.feedproxy.ghs     AAAA   2607:f8b0:4005:80b::2013
w13o8y.feedproxy.ghs     A      216.58.195.83
w70gkm.feedproxy.ghs     AAAA   2607:f8b0:4006:803::2013
w8nopb.feedproxy.ghs     AAAA   2607:f8b0:4006:819::2013
wearos                   AAAA   2607:f8b0:4006:801::200e
webdrive-client.l        A      172.217.12.142
wildcard-talkgadget.l    A      173.194.66.189
wn4drn.feedproxy.ghs     A      216.58.194.211
writely.l                AAAA   2607:f8b0:4006:81b::200e
www                      A      74.125.195.147
www-googletagmanager.l   A      172.217.9.232
www.l                    AAAA   2607:f8b0:4005:80a::2004
www.news                 CNAME  news.google.com
www2.l                   A      216.58.217.196
www2.l                   A      142.250.64.68
www4.l                   A      172.217.5.206
wz5cfc.feedproxy.ghs     A      216.58.194.211
xpynu6.feedproxy.ghs     AAAA   2607:f8b0:4006:819::2013
xrjigy.feedproxy.ghs     AAAA   2607:f8b0:4006:81a::2013
xw8dm0.feedproxy.ghs     A      216.58.194.179
y53lj0.feedproxy.ghs     A      172.217.5.211
ydnengrgmail.feedproxy.ghs  AAAA   2607:f8b0:4006:813::2013
ykzbcy.feedproxy.ghs     A      172.217.10.115
yt-video-upload.l        A      172.217.11.15
yt-video-upload.l        A      172.217.0.47
ytimg-edge-static.l      AAAA   2607:f8b0:400e:c07::77
z5c7b4.feedproxy.ghs     AAAA   2607:f8b0:4005:80b::2013
z715af.feedproxy.ghs     AAAA   2607:f8b0:4006:810::2013
